Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2023-07-20T12:30,0.783,1.240,3.699,5.360,85.35,23.100
2023-07-20T13:00,0.825,1.330,3.731,5.357,82.35,23.050
2023-07-20T13:30,0.802,1.680,3.781,4.701,88.35,23.100
2023-07-20T14:00,0.799,1.330,3.820,3.606,92.35,23.150
2023-07-20T14:30,0.822,1.650,3.842,4.960,97.35,23.150
2023-07-20T15:00,0.840,1.370,3.899,4.738,92.35,23.150
2023-07-20T15:30,0.856,1.830,3.777,5.325,91.35,23.200
2023-07-20T16:00,0.865,1.530,3.776,4.691,88.35,23.200
2023-07-20T16:30,0.848,1.530,3.728,4.977,90.35,23.200
2023-07-20T17:00,0.810,1.350,3.732,5.390,94.35,23.150
2023-07-20T17:30,0.857,1.460,3.773,5.346,91.35,23.200
2023-07-20T18:00,0.846,1.490,3.678,3.806,92.35,23.150
2023-07-20T18:30,0.858,1.500,3.720,4.042,87.35,23.150
2023-07-20T19:00,0.871,1.550,3.731,4.857,95.35,23.150
2023-07-20T19:30,0.890,1.530,3.750,3.546,90.35,23.150
2023-07-20T20:00,0.913,1.540,3.668,4.206,97.35,23.100
2023-07-20T20:30,0.871,1.580,3.752,4.234,94.35,23.150
2023-07-20T21:00,0.872,1.640,3.665,4.126,94.35,23.100
2023-07-20T21:30,0.893,1.560,3.865,4.396,98.35,23.100
2023-07-20T22:00,0.876,1.670,3.831,5.437,94.35,23.100
2023-07-20T22:30,0.873,1.650,3.779,5.039,90.35,23.100
2023-07-20T23:00,0.869,1.440,3.967,4.924,99.35,23.100
2023-07-20T23:30,0.844,1.350,3.929,4.710,87.35,23.100
2023-07-21T00:00,0.784,1.410,3.955,5.636,94.35,23.100
2023-07-21T00:30,0.753,1.250,3.795,4.952,95.35,23.050
2023-07-21T01:00,0.712,1.130,3.846,4.397,87.35,23.050
2023-07-21T01:30,0.652,1.110,3.574,4.398,94.35,23.050
2023-07-21T02:00,0.674,1.140,3.720,4.707,92.35,23.050
2023-07-21T02:30,0.660,1.120,3.519,5.512,92.35,23.000
2023-07-21T03:00,0.681,1.250,3.643,5.209,91.35,23.000
2023-07-21T03:30,0.666,1.000,3.522,6.153,84.35,23.000
2023-07-21T04:00,0.672,1.130,3.539,4.695,91.35,23.000
2023-07-21T04:30,0.653,1.230,3.533,4.416,99.35,23.000
2023-07-21T05:00,0.641,1.100,3.619,5.969,88.35,22.950
2023-07-21T05:30,0.602,0.980,3.605,4.598,78.35,23.000
2023-07-21T06:00,0.575,1.040,3.545,5.736,90.35,23.000
2023-07-21T06:30,0.567,1.000,3.534,5.181,87.35,22.950
2023-07-21T07:00,0.594,1.040,3.654,4.581,91.35,22.950
2023-07-21T07:30,0.590,1.060,3.855,5.154,90.35,22.950
2023-07-21T08:00,0.573,1.180,3.838,5.606,92.35,22.950
2023-07-21T08:30,0.590,1.010,3.797,5.314,87.35,22.950
2023-07-21T09:00,0.602,1.180,3.696,5.074,91.35,23.000
2023-07-21T09:30,0.641,1.050,3.642,4.900,97.35,23.000
2023-07-21T10:00,0.627,1.090,3.698,5.100,97.35,23.000
2023-07-21T10:30,0.616,1.100,3.601,5.454,91.35,23.050
2023-07-21T11:00,0.654,1.070,3.659,5.051,81.35,23.050
2023-07-21T11:30,0.625,1.220,3.586,5.211,98.35,23.050
2023-07-21T12:00,0.570,0.960,3.521,5.057,91.35,23.100
2023-07-21T12:30,0.582,0.900,3.724,5.048,97.35,23.150
2023-07-21T13:00,0.538,0.910,3.746,4.828,90.35,23.150
2023-07-21T13:30,0.513,0.850,3.665,4.936,98.35,23.200
2023-07-21T14:00,0.519,0.890,3.387,4.710,40.35,23.250
2023-07-21T14:30,0.568,0.920,3.428,3.544,92.35,23.250
2023-07-21T15:00,0.605,1.150,3.436,3.350,87.35,23.200
2023-07-21T15:30,0.615,1.180,3.463,3.430,46.35,23.150
2023-07-21T16:00,0.585,1.010,3.539,4.817,99.35,23.150
2023-07-21T16:30,0.554,0.820,3.496,3.258,97.35,23.150
2023-07-21T17:00,0.533,0.860,3.621,5.217,98.35,23.100
2023-07-21T17:30,0.552,0.850,3.771,3.886,82.35,23.100
2023-07-21T18:00,0.558,0.930,3.641,5.068,92.35,23.050
2023-07-21T18:30,0.554,1.080,3.889,4.601,87.35,23.050
2023-07-21T19:00,0.533,0.820,3.878,4.119,97.35,23.050
2023-07-21T19:30,0.559,0.930,4.002,4.604,85.35,23.000
2023-07-21T20:00,0.529,0.870,3.801,4.489,85.35,23.000
2023-07-21T20:30,0.531,0.940,3.979,4.485,84.35,23.000
2023-07-21T21:00,0.487,0.850,3.874,9.298,85.35,23.000
2023-07-21T21:30,0.498,0.910,3.925,4.027,45.35,23.000
2023-07-21T22:00,0.460,0.710,3.866,8.264,42.35,22.950
2023-07-21T22:30,0.423,0.680,3.844,3.668,87.35,22.950
2023-07-21T23:00,0.444,0.720,3.770,3.821,47.35,22.950
2023-07-21T23:30,0.417,0.660,3.888,9.155,78.35,22.950
2023-07-22T00:00,0.386,0.600,3.893,9.810,45.35,22.950
2023-07-22T00:30,0.400,0.660,3.669,9.260,37.35,22.950
2023-07-22T01:00,0.380,0.630,3.811,9.260,42.35,22.900
2023-07-22T01:30,0.394,0.690,3.912,3.959,47.35,22.900
2023-07-22T02:00,0.380,0.550,3.742,8.512,46.35,22.900
2023-07-22T02:30,0.378,0.630,3.672,8.888,85.35,22.900
2023-07-22T03:00,0.388,0.680,3.892,9.339,53.35,22.900
2023-07-22T03:30,0.392,0.640,4.022,9.360,49.35,22.900
2023-07-22T04:00,0.402,0.650,3.945,9.252,82.35,22.900
2023-07-22T04:30,0.379,0.680,3.978,9.131,52.35,22.900
2023-07-22T05:00,0.380,0.670,4.086,9.252,52.35,22.900
2023-07-22T05:30,0.395,0.700,4.233,9.335,43.35,22.900
2023-07-22T06:00,0.402,0.700,4.048,8.156,52.35,22.900
2023-07-22T06:30,0.380,0.730,4.218,9.072,54.35,22.900
2023-07-22T07:00,0.407,0.680,3.986,8.954,50.35,22.900
2023-07-22T07:30,0.416,0.690,3.687,8.182,52.35,22.900
2023-07-22T08:00,0.419,0.640,3.722,3.662,50.35,22.900
2023-07-22T08:30,0.390,0.700,3.732,8.577,57.35,22.900
2023-07-22T09:00,0.404,0.660,3.807,8.139,45.35,22.900
2023-07-22T09:30,0.415,0.690,3.929,8.200,60.35,22.950
2023-07-22T10:00,0.393,0.630,4.159,8.130,53.35,23.000
2023-07-22T10:30,0.383,0.680,4.136,8.558,49.35,23.100
2023-07-22T11:00,0.388,0.600,4.225,9.220,49.35,23.200
2023-07-22T11:30,0.369,0.530,4.293,9.080,47.35,23.300
2023-07-22T12:00,0.373,0.560,4.505,8.183,47.35,23.550
2023-07-22T12:30,0.358,0.630,4.593,7.114,53.35,23.650
2023-07-22T13:00,0.352,0.580,4.556,8.154,45.35,23.750
2023-07-22T13:30,0.340,0.630,4.385,8.194,52.35,23.800
2023-07-22T14:00,0.314,0.570,4.676,6.188,56.35,23.650
2023-07-22T14:30,0.312,0.550,4.449,7.158,45.35,23.650
2023-07-22T15:00,0.312,0.560,4.452,9.422,45.35,23.650
2023-07-22T15:30,0.283,0.430,4.237,9.291,47.35,23.600
2023-07-22T16:00,0.302,0.550,4.495,9.432,42.35,23.700
2023-07-22T16:30,0.303,0.460,4.622,9.366,47.35,23.700
2023-07-22T17:00,0.301,0.560,4.236,9.268,43.35,23.600
2023-07-22T17:30,0.306,0.570,4.545,9.324,45.35,23.550
2023-07-22T18:00,0.286,0.510,4.502,8.534,54.35,23.550
2023-07-22T18:30,0.298,0.520,4.340,8.596,45.35,23.550
2023-07-22T19:00,0.307,0.550,4.297,5.981,40.35,23.450
2023-07-22T19:30,0.282,0.420,4.140,9.239,45.35,23.450
2023-07-22T20:00,0.300,0.530,4.349,9.028,43.35,23.450
2023-07-22T20:30,0.295,0.440,4.509,8.243,42.35,23.450
2023-07-22T21:00,0.279,0.460,4.452,8.541,45.35,23.450
2023-07-22T21:30,0.284,0.480,4.337,8.810,45.35,23.400
2023-07-22T22:00,0.302,0.470,4.512,8.969,43.35,23.400
2023-07-22T22:30,0.278,0.440,4.383,9.362,46.35,23.350
2023-07-22T23:00,0.292,0.490,4.247,6.794,46.35,23.350
2023-07-22T23:30,0.296,0.540,4.236,9.001,45.35,23.350
2023-07-23T00:00,0.290,0.550,3.981,9.281,47.35,23.300
2023-07-23T00:30,0.297,0.540,3.864,9.068,43.35,23.350
2023-07-23T01:00,0.314,0.570,3.907,9.294,47.35,23.300
2023-07-23T01:30,0.301,0.580,3.607,7.046,47.35,23.350
2023-07-23T02:00,0.313,0.480,3.645,8.214,52.35,23.350
2023-07-23T02:30,0.300,0.500,3.509,2.682,47.35,23.350
2023-07-23T03:00,0.319,0.530,3.414,8.990,54.35,23.300
2023-07-23T03:30,0.326,0.500,3.411,3.006,45.35,23.300
2023-07-23T04:00,0.317,0.540,3.359,3.363,66.35,23.300
2023-07-23T04:30,0.326,0.510,3.415,3.052,67.35,23.250
2023-07-23T05:00,0.326,0.590,3.676,3.195,61.35,23.150
2023-07-23T05:30,0.307,0.670,3.555,3.184,74.35,23.050
2023-07-23T06:00,0.340,0.510,3.456,3.354,67.35,23.050
2023-07-23T06:30,0.333,0.640,3.206,3.024,66.35,23.150
2023-07-23T07:00,0.325,0.600,3.421,3.146,54.35,23.100
2023-07-23T07:30,0.336,0.560,2.922,6.778,77.35,23.150
2023-07-23T08:00,0.355,0.630,2.956,2.443,63.35,23.200
2023-07-23T08:30,0.341,0.550,2.992,2.460,1.35,23.200
2023-07-23T09:00,0.329,0.530,3.188,3.102,354.35,23.200
2023-07-23T09:30,0.325,0.610,3.215,2.681,68.35,23.200
2023-07-23T10:00,0.330,0.580,3.180,2.977,50.35,23.200
2023-07-23T10:30,0.302,0.580,3.393,8.386,49.35,23.250
2023-07-23T11:00,0.286,0.490,3.482,8.915,40.35,23.300
2023-07-23T11:30,0.284,0.490,3.372,2.881,56.35,23.500
2023-07-23T12:00,0.278,0.540,3.367,6.127,78.35,23.700
2023-07-23T12:30,0.273,0.470,3.503,8.215,73.35,23.550
2023-07-23T13:00,0.254,0.460,3.576,5.807,49.35,23.750
2023-07-23T13:30,0.257,0.470,3.591,10.279,35.35,23.700
2023-07-23T14:00,0.253,0.390,3.504,3.149,39.35,23.600
2023-07-23T14:30,0.296,0.500,2.861,2.072,40.35,23.400
2023-07-23T15:00,0.344,0.560,2.778,2.579,5.35,23.400
2023-07-23T15:30,0.419,0.720,2.924,3.004,25.35,23.350
2023-07-23T16:00,0.423,0.700,3.021,3.302,36.35,23.300
2023-07-23T16:30,0.411,0.710,3.044,3.330,39.35,23.250
2023-07-23T17:00,0.412,0.660,3.005,3.113,42.35,23.250
2023-07-23T17:30,0.377,0.740,3.046,2.956,39.35,23.200
2023-07-23T18:00,0.363,0.600,3.116,2.871,8.35,23.200
2023-07-23T18:30,0.391,0.780,3.034,2.831,29.35,23.150
2023-07-23T19:00,0.391,0.750,2.983,2.605,14.35,23.150
2023-07-23T19:30,0.443,0.740,2.949,2.931,29.35,23.150
2023-07-23T20:00,0.511,0.910,3.079,3.053,26.35,23.150
2023-07-23T20:30,0.595,1.140,3.186,3.519,35.35,23.150
2023-07-23T21:00,0.587,1.030,3.219,3.598,32.35,23.100
2023-07-23T21:30,0.620,1.050,3.258,3.879,43.35,23.100
2023-07-23T22:00,0.658,1.260,3.263,3.975,45.35,23.050
2023-07-23T22:30,0.660,1.120,3.297,3.816,57.35,23.050
2023-07-23T23:00,0.704,1.330,3.380,4.113,43.35,23.000
2023-07-23T23:30,0.715,1.310,3.450,3.985,60.35,22.900
2023-07-24T00:00,0.715,1.300,3.374,4.039,80.35,22.900
2023-07-24T00:30,0.694,1.270,3.423,4.202,60.35,22.900
2023-07-24T01:00,0.700,1.540,3.305,4.216,66.35,22.900
2023-07-24T01:30,0.720,1.260,3.387,4.215,63.35,22.950
2023-07-24T02:00,0.805,1.580,3.465,4.119,87.35,22.900
2023-07-24T02:30,0.772,1.220,3.364,3.892,125.35,22.900
2023-07-24T03:00,0.644,1.160,3.342,3.501,142.35,22.900
2023-07-24T03:30,0.669,1.170,3.333,3.671,120.35,22.900
2023-07-24T04:00,0.671,1.330,3.193,3.742,135.35,22.850
2023-07-24T04:30,0.709,1.240,3.288,3.931,139.35,22.850
2023-07-24T05:00,0.771,1.620,3.300,3.600,147.35,22.800
2023-07-24T05:30,0.736,1.210,3.379,4.086,154.35,22.800
2023-07-24T06:00,0.623,1.150,3.292,3.870,156.35,22.800
2023-07-24T06:30,0.527,0.960,3.140,3.608,153.35,22.750
2023-07-24T07:00,0.463,0.790,3.046,3.589,151.35,22.800
2023-07-24T07:30,0.448,0.720,3.068,3.583,154.35,22.800
2023-07-24T08:00,0.441,0.850,3.042,3.472,153.35,22.800
2023-07-24T08:30,0.500,1.010,3.138,3.680,154.35,22.800
2023-07-24T09:00,0.504,0.860,3.198,3.537,144.35,22.800
2023-07-24T09:30,0.538,0.990,3.259,3.758,144.35,22.800
2023-07-24T10:00,0.554,0.970,3.247,3.731,154.35,22.800
2023-07-24T10:30,0.627,1.150,3.263,3.720,153.35,22.850
2023-07-24T11:00,0.662,1.270,3.226,3.929,153.35,22.850
2023-07-24T11:30,0.596,1.000,3.204,3.524,150.35,22.850
2023-07-24T12:00,0.638,1.180,3.344,3.863,157.35,22.850
2023-07-24T12:30,0.607,1.280,3.215,4.035,154.35,22.850
2023-07-24T13:00,0.584,0.950,3.143,3.738,146.35,22.850
2023-07-24T13:30,0.563,1.080,3.088,3.489,151.35,22.850
2023-07-24T14:00,0.531,1.080,3.040,3.599,156.35,22.850
2023-07-24T14:30,0.502,0.870,3.053,3.576,151.35,22.850
2023-07-24T15:00,0.441,0.690,3.043,3.643,153.35,22.850
2023-07-24T15:30,0.409,0.710,2.873,3.313,153.35,22.850
2023-07-24T16:00,0.393,0.650,2.896,3.247,150.35,22.850
2023-07-24T16:30,0.443,0.860,2.874,3.151,151.35,22.850
2023-07-24T17:00,0.524,0.890,3.005,3.243,149.35,22.850
2023-07-24T17:30,0.592,1.050,2.993,3.427,150.35,22.850
2023-07-24T18:00,0.721,1.420,3.236,3.607,154.35,22.850
2023-07-24T18:30,0.687,1.280,3.308,3.894,146.35,22.850
2023-07-24T19:00,0.656,1.030,3.193,3.803,147.35,22.800
2023-07-24T19:30,0.651,1.050,3.157,3.479,147.35,22.800
2023-07-24T20:00,0.588,1.270,3.024,3.530,150.35,22.800
2023-07-24T20:30,0.611,1.200,3.077,3.711,140.35,22.750
2023-07-24T21:00,0.598,1.220,3.110,3.614,136.35,22.750
2023-07-24T21:30,0.718,1.170,3.309,3.967,133.35,22.750
2023-07-24T22:00,0.721,1.170,3.400,4.388,122.35,22.700
2023-07-24T22:30,0.738,1.310,3.418,4.127,108.35,22.700
2023-07-24T23:00,0.751,1.410,3.511,4.129,111.35,22.700
2023-07-24T23:30,0.693,1.490,3.413,4.191,112.35,22.700
2023-07-25T00:00,0.676,1.130,3.327,3.964,105.35,22.700
2023-07-25T00:30,0.675,1.200,3.265,3.809,109.35,22.650
2023-07-25T01:00,0.660,1.260,3.184,3.425,120.35,22.650
2023-07-25T01:30,0.643,1.190,3.210,3.310,112.35,22.650
2023-07-25T02:00,0.618,1.190,3.170,3.420,132.35,22.650
2023-07-25T02:30,0.567,1.070,3.206,3.598,143.35,22.650
2023-07-25T03:00,0.540,1.010,3.016,3.266,146.35,22.600
2023-07-25T03:30,0.502,0.830,3.004,3.370,149.35,22.600
2023-07-25T04:00,0.486,1.040,3.016,3.336,149.35,22.600
2023-07-25T04:30,0.536,0.960,3.077,3.426,151.35,22.600
2023-07-25T05:00,0.544,1.090,3.100,3.257,142.35,22.550
2023-07-25T05:30,0.537,1.090,3.129,3.307,137.35,22.550
2023-07-25T06:00,0.506,0.870,3.054,3.322,142.35,22.500
2023-07-25T06:30,0.479,0.820,2.915,3.237,153.35,22.500
2023-07-25T07:00,0.502,0.970,2.961,3.057,150.35,22.450
2023-07-25T07:30,0.477,0.910,2.966,3.302,149.35,22.450
2023-07-25T08:00,0.494,0.850,2.923,3.203,150.35,22.450
2023-07-25T08:30,0.596,1.100,2.967,3.195,149.35,22.450
2023-07-25T09:00,0.627,1.040,3.087,3.304,146.35,22.450
2023-07-25T09:30,0.672,1.120,3.216,3.605,149.35,22.450
2023-07-25T10:00,0.635,1.180,3.181,3.459,151.35,22.450
2023-07-25T10:30,0.602,1.020,3.055,3.337,153.35,22.500
2023-07-25T11:00,0.558,1.180,3.069,3.250,156.35,22.500
2023-07-25T11:30,0.564,1.120,3.017,3.051,149.35,22.500
2023-07-25T12:00,0.561,1.010,3.009,3.303,150.35,22.550
2023-07-25T12:30,0.545,0.920,2.950,3.263,144.35,22.550
2023-07-25T13:00,0.510,1.070,3.047,3.195,150.35,22.550
2023-07-25T13:30,0.445,0.800,2.952,3.089,153.35,22.600
2023-07-25T14:00,0.376,0.680,2.876,2.966,143.35,22.600
2023-07-25T14:30,0.350,0.570,2.939,3.018,136.35,22.600
2023-07-25T15:00,0.317,0.510,3.006,2.653,147.35,22.600
2023-07-25T15:30,0.306,0.540,3.129,2.544,140.35,22.600
2023-07-25T16:00,0.321,0.540,2.838,2.447,135.35,22.600
2023-07-25T16:30,0.470,1.020,2.790,3.093,120.35,22.500
2023-07-25T17:00,0.727,1.340,3.110,3.605,102.35,22.350
2023-07-25T17:30,0.962,1.830,3.309,4.035,104.35,22.300
2023-07-25T18:00,1.123,1.870,3.760,4.226,104.35,22.250
2023-07-25T18:30,1.265,2.300,3.937,4.825,106.35,22.200
2023-07-25T19:00,1.184,2.080,3.931,4.855,106.35,22.100
2023-07-25T19:30,1.236,1.970,3.915,5.186,108.35,22.000
2023-07-25T20:00,1.229,2.390,3.969,4.605,101.35,21.950
2023-07-25T20:30,1.250,1.940,4.173,6.043,102.35,21.900
2023-07-25T21:00,1.378,2.600,3.986,6.144,95.35,21.900
2023-07-25T21:30,1.451,2.560,4.271,6.188,97.35,21.900
